"time","people_amount"
"1758525145.5879",2
"1758525150.6124",2
"1758525155.6363",2
"1758525160.6684",3
"1758525165.6901",2
"1758525170.7107",1
"1758525175.7406",1
"1758525180.767",1
"1758525185.7997",1
"1758525190.8247",1
"1758525195.8531",1
"1758525198.8753",1
"1758525207.9198",2
"1758525212.9521",2
"1758525217.9803",2
"1758525223.002",2
"1758525224.0102",1
"1758525232.1469",1
"1758525237.2166",0
"1758525242.2399",0
"1758525247.2729",0
"1758525252.2932",0
"1758525257.3197",0
"1758525262.342",0
"1758525267.3751",0
"1758525272.3994",1
"1758525277.4255",0
"1758525282.4566",0
"1758525287.4768",0
"1758525292.4939",0
"1758525297.5198",0
"1758525302.5448",0
"1758525307.5636",0
"1758525312.5797",0
"1758525317.6114",0
"1758525322.6345",0
"1758525327.6603",0
"1758525332.6817",0
"1758525337.6996",0
"1758525342.7224",0
"1758525347.7457",0
"1758525350.759",0
"1758525359.8727",1
"1758525364.9034",0
"1758525369.9308",0
"1758525374.966",0
"1758525375.974",0
"1758525384.0648",0
"1758525389.0939",0
"1758525394.1311",0
"1758525399.1558",0
"1758525404.1839",0
"1758525409.2114",0
"1758525414.2268",0
"1758525419.2532",0
"1758525424.2806",0
"1758525429.2995",0
"1758525434.3277",0
"1758525439.355",0
"1758525444.388",0
"1758525449.4172",0
"1758525454.4371",0
"1758525459.4653",0
"1758525464.492",0
"1758525469.51",0
"1758525474.5386",0
"1758525479.5669",0
"1758525484.5812",0
"1758525489.6225",0
"1758525494.6506",0
"1758525499.6721",1
"1758525502.6954",0
"1758525511.711",0
"1758525516.7415",0
"1758525521.7684",0
"1758525526.794",2
"1758525528.7996",1
"1758525535.9105",1
"1758525540.9411",1
"1758525545.9749",2
"1758525550.9978",1
"1758525556.0208",1
"1758525561.0482",2
"1758525566.0917",2
"1758525571.1292",3
"1758525576.1598",2
"1758525581.1774",1
"1758525586.1961",2
"1758525591.2385",1
"1758525596.2639",2
"1758525601.2932",2
"1758525606.3186",1
"1758525611.3372",2
"1758525616.3641",2
"1758525621.3877",1
"1758525626.413",1
"1758525631.4425",1
"1758525636.4753",3
"1758525641.5181",1
"1758525646.5383",2
"1758525651.5572",2
"1758525654.5764",1
"1758525663.6807",1
"1758525669.7827",2
"1758525674.8129",2
"1758525679.8424",2
"1758525683.8775",1
"1758525688.8975",2
"1758525693.9368",4
"1758525698.9722",3
"1758525703.9953",1
"1758525709.0205",2
"1758525714.0454",3
"1758525719.0758",1
"1758525724.1022",2
"1758525729.1282",1
"1758525734.1525",2
"1758525739.1804",2
"1758525744.2084",1
"1758525749.2335",1
"1758525754.259",2
"1758525759.296",1
"1758525764.3261",2
"1758525769.3545",1
"1758525774.3745",1
"1758525779.4079",1
"1758525784.444",1
"1758525789.4706",1
"1758525794.499",1
"1758525799.5274",2
"1758525804.5522",1
"1758525806.5657",2
"1758525815.8446",1
"1758525820.8734",1
"1758525825.9044",1
"1758525830.9349",1
"1758525832.95",2
"1758525840.0065",2
"1758525845.0423",1
"1758525850.0651",2
"1758525855.0862",1
"1758525860.1129",1
"1758525865.1466",1
"1758525870.1659",1
"1758525875.2066",0
"1758525880.224",0
"1758525885.2556",0
"1758525890.2812",1
"1758525895.313",1
"1758525900.3426",0
"1758525905.3793",0
"1758525910.4021",0
"1758525915.4301",0
"1758525920.4529",0
"1758525925.4722",0
"1758525930.4978",0
"1758525935.5166",0
"1758525940.5337",0
"1758525945.5647",0
"1758525950.5864",0
"1758525955.6074",0
"1758525958.6246",0
"1758525968.7195",0
"1758525973.748",0
"1758525978.7794",0
"1758525983.8063",0
"1758525987.8372",0
"1758525992.909",0
"1758525997.9468",0
"1758526002.9697",0
"1758526007.9951",0
"1758526013.0131",0
"1758526018.0413",0
"1758526023.064",0
"1758526028.0821",0
"1758526033.104",0
"1758526038.1276",0
"1758526043.1559",0
"1758526048.1804",0
"1758526053.2134",0
"1758526058.2302",0
"1758526063.2473",0
"1758526068.2828",0
"1758526073.3101",0
"1758526078.3321",0
"1758526083.3554",0
"1758526088.3708",0
"1758526093.3967",0
"1758526098.4261",0
"1758526103.4507",0
"1758526108.476",0
"1758526110.4846",0
"1758526120.5545",0
"1758526125.5614",0
"1758526130.5906",0
"1758526135.631",0
"1758526139.6618",0
"1758526144.7167",0
"1758526149.7337",0
"1758526154.7452",0
"1758526159.7779",0
"1758526164.7938",0
"1758526169.8094",0
"1758526174.8321",0
"1758526179.8641",0
"1758526184.8899",0
"1758526189.9229",0
"1758526194.9619",0
"1758526199.994",0
"1758526206.0208",0
"1758526211.0293",0
"1758526216.0621",0
"1758526221.0792",0
"1758526226.0997",0
"1758526231.126",0
"1758526236.1507",0
"1758526241.1721",0
"1758526246.1878",0
"1758526251.2109",0
"1758526256.2309",0
"1758526261.247",0
"1758526263.2533",0
"1758526272.2975",0
"1758526277.3318",0
"1758526282.3557",1
"1758526287.3809",1
"1758526291.4107",0
"1758526296.4764",1
"1758526301.4985",0
"1758526306.5204",0
"1758526311.5423",0
"1758526316.5629",1
"1758526321.5858",1
"1758526326.6111",1
"1758526331.6398",1
"1758526336.6518",0
"1758526341.6656",0
"1758526346.6949",0
"1758526351.7161",0
"1758526356.7353",1
"1758526361.7683",1
"1758526366.7916",1
"1758526371.8228",0
"1758526376.8487",0
"1758526381.8663",0
"1758526386.9004",1
"1758526391.9358",0
"1758526396.955",0
"1758526401.9775",0
"1758526407.0003",0
"1758526412.0277",0
"1758526415.0383",0
"1758526424.076",0
"1758526429.1002",0
"1758526434.1174",0
"1758526439.1427",0
"1758526440.1491",0
"1758526448.2731",0
"1758526453.2916",0
"1758526458.3271",0
"1758526463.3506",0
"1758526468.3775",0
"1758526473.3959",0
"1758526478.4158",0
"1758526483.4324",0
"1758526488.4654",0
"1758526493.4836",0
"1758526498.4994",0
"1758526503.5221",0
"1758526508.5429",0
"1758526513.5723",0
"1758526518.5933",0
"1758526523.6189",1
"1758526528.6397",0
"1758526533.6586",0
"1758526538.6793",0
"1758526543.7005",0
"1758526548.7121",0
"1758526553.7356",0
"1758526558.7598",0
"1758526563.7724",0
"1758526566.7835",0
"1758526575.8084",0
"1758526580.8189",0
"1758526585.837",0
"1758526590.8586",0
"1758526592.866",0
"1758526599.9115",0
"1758526604.9313",0
"1758526609.954",0
"1758526614.9729",0
"1758526619.9849",0
"1758526625.0092",0
"1758526630.0363",0
"1758526635.0588",0
"1758526640.0749",1
"1758526645.1032",1
"1758526650.1321",1
"1758526655.1632",1
"1758526660.1919",2
"1758526665.2199",1
"1758526670.25",0
"1758526675.2828",0
"1758526680.3039",0
"1758526685.3224",0
"1758526690.3485",0
"1758526695.3733",0
"1758526700.4053",0
"1758526705.4306",0
"1758526710.4554",0
"1758526715.4767",0
"1758526718.4914",0
"1758526728.5094",0
"1758526733.5355",1
"1758526738.5601",3
"1758526743.5884",2
"1758526747.625",3
"1758526752.6782",3
"1758526757.7129",2
"1758526762.7523",2
"1758526767.7912",1
"1758526772.8165",1
"1758526777.8424",2
"1758526782.8767",0
"1758526787.9011",3
